snapshot_date,week_start,project_id,equipment_type,commissioning_level,equipment_count,total_lines,completed_lines,open_lines,completion_pct,last_synced
2026-09-10,2026-09-07,39282,EXP,L1,6,122,42,80,34.43,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,EXP,L2,6,210,0,210,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,EXP,L3,6,156,0,156,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,FWU,L1,16,336,321,15,95.54,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,FWU,L2,16,560,0,560,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,FWU,L3,16,416,0,416,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDS,L1,2,40,0,40,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDS,L2,2,70,0,70,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDS,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDT,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDT,L2,8,280,279,1,99.64,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GDT,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GEN,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GEN,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GEN,L3,8,208,1,207,0.48,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GSB,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GSB,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,GSB,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,LBG,L1,1,21,21,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,LBG,L2,1,35,35,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,LBG,L3,1,26,10,16,38.46,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MBC,L1,16,336,336,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MBC,L2,16,674,433,241,64.24,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MBC,L3,16,416,7,409,1.68,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MDP,L1,14,293,271,22,92.49,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MDP,L2,14,793,612,181,77.18,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MDP,L3,14,364,7,357,1.92,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MSB,L1,10,210,210,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MSB,L2,10,672,671,1,99.85,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MSB,L3,10,260,56,204,21.54,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MUP,L1,4,80,0,80,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MUP,L2,4,140,0,140,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,MUP,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,OAF,L1,30,630,630,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,OAF,L2,30,1050,108,942,10.29,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,OAF,L3,30,780,0,780,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAC,L1,4,84,84,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAC,L2,4,140,0,140,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAC,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAS,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAS,L2,8,280,0,280,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PAS,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PLC,L1,1,20,19,1,95.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PLC,L2,1,35,0,35,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,PLC,L3,1,26,0,26,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,RPP,L1,16,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,RPP,L2,16,560,0,560,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,RPP,L3,16,416,0,416,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,STS,L1,24,480,480,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,STS,L2,24,840,7,833,0.83,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,STS,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TES,L1,18,360,120,240,33.33,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TES,L2,18,630,0,630,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TES,L3,18,468,0,468,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TRN,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TRN,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,TRN,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UDP,L1,24,480,480,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UDP,L2,24,840,168,672,20.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UDP,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPB,L1,24,480,480,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPB,L2,24,840,0,840,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPB,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPS,L1,24,480,480,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPS,L2,24,840,1,839,0.12,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,UPS,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VES,L1,59,1180,980,200,83.05,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VES,L2,59,2065,0,2065,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VES,L3,59,1534,0,1534,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VRF,L1,15,311,311,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VRF,L2,15,525,289,236,55.05,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,39282,VRF,L3,15,390,0,390,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,ACS,L1,89,1865,1343,522,72.01,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,ACS,L2,89,3360,1888,1472,56.19,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,ACS,L3,89,2314,0,2314,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,AIS,L1,4,84,42,42,50.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,AIS,L2,4,160,0,160,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,AIS,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BMP,L1,25,517,437,80,84.53,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BMP,L2,25,1232,610,622,49.51,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BMP,L3,25,650,0,650,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BOP,L1,7,147,147,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BOP,L2,7,280,0,280,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BOP,L3,7,182,0,182,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BSW,L1,39,780,460,320,58.97,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BSW,L2,39,1365,805,560,58.97,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,BSW,L3,39,1014,0,1014,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CDU,L1,6,126,126,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CDU,L2,6,240,0,240,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CDU,L3,6,156,0,156,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHL,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHL,L2,8,320,59,261,18.44,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHL,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHP,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHP,L2,8,320,7,313,2.19,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CHP,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CRA,L1,28,588,575,13,97.79,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CRA,L2,28,1120,78,1042,6.96,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CRA,L3,28,728,0,728,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CTS,L1,4,84,14,70,16.67,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CTS,L2,4,160,0,160,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,CTS,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DPP,L1,63,1291,1270,21,98.37,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DPP,L2,63,2430,1389,1041,57.16,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DPP,L3,63,1638,7,1631,0.43,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DSG,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DSG,L2,8,592,592,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,DSG,L3,8,208,48,160,23.08,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EPP,L1,9,185,185,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EPP,L2,9,476,353,123,74.16,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EPP,L3,9,234,0,234,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXF,L1,8,160,152,8,95.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXF,L2,8,280,0,280,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXF,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXP,L1,4,84,42,42,50.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXP,L2,4,160,0,160,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,EXP,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAC,L1,3,63,63,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAC,L2,3,120,0,120,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAC,L3,3,78,0,78,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAP,L1,16,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAP,L2,16,560,559,1,99.82,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FAP,L3,16,416,0,416,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCC,L1,5,103,103,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCC,L2,5,175,104,71,59.43,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCC,L3,5,130,0,130,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCU,L1,5,103,103,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCU,L2,5,175,105,70,60.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FCU,L3,5,130,0,130,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOF,L1,2,42,42,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOF,L2,2,80,80,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOF,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOP,L1,2,42,42,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOP,L2,2,80,79,1,98.75,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOP,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOT,L1,5,105,105,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOT,L2,5,200,14,186,7.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FOT,L3,5,130,0,130,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FPO,L1,2,42,42,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FPO,L2,2,80,80,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FPO,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FRP,L1,1,21,21,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FRP,L2,1,40,0,40,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FRP,L3,1,26,0,26,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FWU,L1,22,462,420,42,90.91,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FWU,L2,22,880,0,880,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,FWU,L3,22,572,0,572,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDS,L1,2,40,0,40,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDS,L2,2,70,0,70,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDS,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDT,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDT,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GDT,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GEN,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GEN,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GEN,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GSB,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GSB,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,GSB,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MBC,L1,16,336,336,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MBC,L2,16,674,461,213,68.4,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MBC,L3,16,416,0,416,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MCC,L1,1,21,21,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MCC,L2,1,40,0,40,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MCC,L3,1,26,0,26,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MDP,L1,24,498,498,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MDP,L2,24,1168,604,564,51.71,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MDP,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MSB,L1,10,210,210,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MSB,L2,10,706,706,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MSB,L3,10,260,0,260,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MUP,L1,2,42,0,42,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MUP,L2,2,80,0,80,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MUP,L3,2,52,0,52,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MVS,L1,2,42,42,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MVS,L2,2,80,80,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,MVS,L3,2,52,14,38,26.92,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,OAF,L1,19,398,398,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,OAF,L2,19,755,0,755,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,OAF,L3,19,494,0,494,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAC,L1,4,84,84,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAC,L2,4,160,0,160,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAC,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAS,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAS,L2,8,320,0,320,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PAS,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PLC,L1,1,20,18,2,90.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PLC,L2,1,35,0,35,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,PLC,L3,1,26,0,26,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,RPP,L1,56,1120,1120,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,RPP,L2,56,1960,0,1960,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,RPP,L3,56,1456,0,1456,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,STS,L1,24,504,504,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,STS,L2,24,960,188,772,19.58,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,STS,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TES,L1,6,126,0,126,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TES,L2,6,240,0,240,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TES,L3,6,156,0,156,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TRN,L1,8,168,168,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TRN,L2,8,320,320,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,TRN,L3,8,208,0,208,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UDP,L1,24,480,480,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UDP,L2,24,840,119,721,14.17,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UDP,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPB,L1,24,495,495,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPB,L2,24,915,133,782,14.54,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPB,L3,24,624,0,624,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPS,L1,26,536,536,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPS,L2,26,990,266,724,26.87,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,UPS,L3,26,676,0,676,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VES,L1,44,880,815,65,92.61,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VES,L2,44,1540,10,1530,0.65,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VES,L3,44,1144,0,1144,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VRF,L1,11,231,231,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VRF,L2,11,440,242,198,55.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,40875,VRF,L3,11,286,0,286,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ACS,L1,55,1100,0,1100,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ACS,L2,55,1925,0,1925,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ACS,L3,55,1430,0,1430,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AHU,L1,4,80,0,80,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AHU,L2,4,140,0,140,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AHU,L3,4,104,0,104,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AIS,L1,6,120,0,120,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AIS,L2,6,210,0,210,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,AIS,L3,6,156,0,156,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ATS,L1,5,100,100,0,100.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ATS,L2,5,175,0,175,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,ATS,L3,5,130,0,130,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BMP,L1,33,660,0,660,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BMP,L2,33,1155,0,1155,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BMP,L3,33,858,0,858,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BSW,L1,85,1700,0,1700,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BSW,L2,85,2975,0,2975,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,BSW,L3,85,2210,0,2210,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CDU,L1,12,240,0,240,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CDU,L2,12,420,0,420,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CDU,L3,12,312,0,312,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHL,L1,15,300,0,300,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHL,L2,15,525,0,525,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHL,L3,15,390,0,390,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHP,L1,15,300,0,300,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHP,L2,15,525,0,525,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CHP,L3,15,390,0,390,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CRA,L1,16,320,315,5,98.44,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CRA,L2,16,560,0,560,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CRA,L3,16,416,0,416,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CTS,L1,6,120,0,120,0.0,2026-09-09T20:23:23.056133+00:00
2026-09-10,2026-09-07,51203,CTS,L2,6,210,0,210,0.0,2026-09-09T20:23:23.056133+00:00
